[29Nov2024 00:00:00.302] [Server thread/INFO] [com.willr27.blocklings.Blocklings/]: Creating trees list.
[29Nov2024 00:00:19.632] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.advancements.PlayerAdvancements@79ced8b5
[29Nov2024 00:00:19.704] [Server thread/INFO] [net.minecraft.server.management.PlayerList/]: ATT_CANNIVAL[/127.97.139.157:41829] logged in with entity id 864 at (470.12545977768156, 112.4407950423101, -140.1728204007834)
[29Nov2024 00:00:19.839] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: ATT_CANNIVAL joined the game
[29Nov2024 00:00:19.846] [Server thread/INFO] [tac/]: PENDING
[29Nov2024 00:00:20.157] [Netty Epoll Server IO #2/ERROR] [net.minecraft.command.arguments.ArgumentTypes/]: Could not serialize chanceCubes.commands.RewardArgument@6ecd4bf7 (class chanceCubes.commands.RewardArgument) - will not be sent to client!
[29Nov2024 00:00:20.158] [Netty Epoll Server IO #2/ERROR] [net.minecraft.command.arguments.ArgumentTypes/]: Could not serialize chanceCubes.commands.RewardArgument@6b32e012 (class chanceCubes.commands.RewardArgument) - will not be sent to client!
[29Nov2024 00:00:20.159] [Netty Epoll Server IO #2/ERROR] [net.minecraft.command.arguments.ArgumentTypes/]: Could not serialize chanceCubes.commands.RewardInfoActionArgument@5b110777 (class chanceCubes.commands.RewardInfoActionArgument) - will not be sent to client!
[29Nov2024 00:00:20.159] [Netty Epoll Server IO #2/ERROR] [net.minecraft.command.arguments.ArgumentTypes/]: Could not serialize chanceCubes.commands.RewardArgument@791d8eec (class chanceCubes.commands.RewardArgument) - will not be sent to client!
[29Nov2024 00:00:20.161] [Netty Epoll Server IO #2/ERROR] [net.minecraft.command.arguments.ArgumentTypes/]: Could not serialize jackiecrazy.wardance.command.SkillArgument@56588ce4 (class jackiecrazy.wardance.command.SkillArgument) - will not be sent to client!
[29Nov2024 00:00:20.162] [Netty Epoll Server IO #2/ERROR] [net.minecraft.command.arguments.ArgumentTypes/]: Could not serialize dev.toma.gunsrpg.common.command.JsonArgumentType@30120839 (class dev.toma.gunsrpg.common.command.JsonArgumentType) - will not be sent to client!
[29Nov2024 00:00:20.163] [Netty Epoll Server IO #2/ERROR] [net.minecraft.command.arguments.ArgumentTypes/]: Could not serialize dev.toma.gunsrpg.common.command.JsonArgumentType@40ed3989 (class dev.toma.gunsrpg.common.command.JsonArgumentType) - will not be sent to client!
[29Nov2024 00:00:20.163] [Netty Epoll Server IO #2/ERROR] [net.minecraft.command.arguments.ArgumentTypes/]: Could not serialize dev.toma.gunsrpg.common.command.JsonArgumentType@393481b8 (class dev.toma.gunsrpg.common.command.JsonArgumentType) - will not be sent to client!
[29Nov2024 00:00:20.172] [Server thread/INFO] [ToolLeveling/]: Sending config to client: 'toolleveling:general'
[29Nov2024 00:00:20.173] [Server thread/INFO] [ToolLeveling/]: Sending config to client: 'toolleveling:item_values'
[29Nov2024 00:00:20.173] [Server thread/INFO] [ToolLeveling/]: Sending config to client: 'toolleveling:commands'
[29Nov2024 00:00:20.176] [Server thread/INFO] [net.mcreator.tmtmcoresandmore.TmtmcoresandmoreMod/]: TmTmc-OresAndMore loaded
[29Nov2024 00:00:20.178] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:72]: enable_welcome: true
[29Nov2024 00:00:20.178] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:73]: welcome_message: Welcome to our server 
[29Nov2024 00:00:20.178] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:74]: enable_all_ores: true
[29Nov2024 00:00:20.179] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:75]: enable_all_ingots: true
[29Nov2024 00:00:20.180] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:76]: enable_all_blocks: true
[29Nov2024 00:00:20.180] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:77]: enable_all_armors: true
[29Nov2024 00:00:20.181] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:78]: enable_all_swords_bows: true
[29Nov2024 00:00:20.181] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:79]: enable_all_foods: true
[29Nov2024 00:00:20.181] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:80]: enable_all_paintings: true
[29Nov2024 00:00:20.181] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:81]: enable_all_poisons: true
[29Nov2024 00:00:20.182] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:82]: enable_all_powders: true
[29Nov2024 00:00:20.182] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:83]: enable_all_tools: true
[29Nov2024 00:00:20.182] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:84]: enable_all_recipes: true
[29Nov2024 00:00:20.182] [Server thread/INFO] [STDOUT/]: [net.mcreator.tmtmcoresandmore.procedures.OpenConfigFileProcedure:executeProcedure:85]: enable_all_advancements: true
[29Nov2024 00:00:20.234] [Server thread/INFO] [io.github.lightman314.lightmanscurrency.LightmansCurrency/]: Reloading ATM Data
[29Nov2024 00:00:20.297] [Server thread/INFO] [structurize/]: New Server UUID 19b458ed-ae09-4eec-814e-3164a5e78aad
[29Nov2024 00:00:20.432] [Thread-13/INFO] [chancecubes/]: No custom rewards detected for the current user!
[29Nov2024 00:00:20.838] [Server thread/INFO] [com.alrex.parcool.ParCool/]: Limitation of fc7b24d9-b9a0-37fe-a22c-1653103fa143 was loaded
[29Nov2024 00:03:18.894] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2200, l='ServerLevel[world]', x=565.00, y=58.00, z=-166.00]
[29Nov2024 00:03:19.045] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2519, l='ServerLevel[world]', x=598.00, y=56.00, z=-188.00]
[29Nov2024 00:03:19.046] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2520, l='ServerLevel[world]', x=570.00, y=56.00, z=-169.00]
[29Nov2024 00:03:19.046] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2521, l='ServerLevel[world]', x=614.00, y=50.00, z=-225.00]
[29Nov2024 00:03:19.046] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2522, l='ServerLevel[world]', x=599.00, y=56.00, z=-188.00]
[29Nov2024 00:03:19.047] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2523, l='ServerLevel[world]', x=566.00, y=42.00, z=-214.00]
[29Nov2024 00:03:19.047] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2524, l='ServerLevel[world]', x=617.00, y=60.00, z=-211.00]
[29Nov2024 00:03:19.048] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2525, l='ServerLevel[world]', x=598.00, y=46.00, z=-229.00]
[29Nov2024 00:03:19.048] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2526, l='ServerLevel[world]', x=579.00, y=41.00, z=-201.00]
[29Nov2024 00:03:19.049] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2527, l='ServerLevel[world]', x=557.00, y=55.00, z=-197.00]
[29Nov2024 00:03:19.049] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2528, l='ServerLevel[world]', x=607.00, y=52.00, z=-210.00]
[29Nov2024 00:03:19.049] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2529, l='ServerLevel[world]', x=601.00, y=58.00, z=-170.00]
[29Nov2024 00:03:19.050] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2530, l='ServerLevel[world]', x=558.00, y=54.00, z=-205.00]
[29Nov2024 00:03:19.050] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2531, l='ServerLevel[world]', x=618.00, y=57.00, z=-210.00]
[29Nov2024 00:03:19.050] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Piper'/2532, l='ServerLevel[world]', x=551.71, y=64.35, z=-224.65]
[29Nov2024 00:03:19.051] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2533, l='ServerLevel[world]', x=596.00, y=50.00, z=-239.00]
[29Nov2024 00:03:19.051] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2534, l='ServerLevel[world]', x=588.00, y=48.00, z=-204.00]
[29Nov2024 00:03:19.051] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2535, l='ServerLevel[world]', x=597.00, y=51.00, z=-233.00]
[29Nov2024 00:03:19.052] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2536, l='ServerLevel[world]', x=586.00, y=58.00, z=-201.00]
[29Nov2024 00:03:19.052] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2537, l='ServerLevel[world]', x=608.00, y=47.00, z=-224.00]
[29Nov2024 00:03:19.053] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2538, l='ServerLevel[world]', x=622.00, y=53.00, z=-224.00]
[29Nov2024 00:03:19.053] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2539, l='ServerLevel[world]', x=587.00, y=39.00, z=-205.00]
[29Nov2024 00:03:19.054] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2540, l='ServerLevel[world]', x=569.00, y=55.00, z=-185.00]
[29Nov2024 00:03:19.054] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2541, l='ServerLevel[world]', x=606.00, y=57.00, z=-198.00]
[29Nov2024 00:03:19.054] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2542, l='ServerLevel[world]', x=569.00, y=46.00, z=-185.00]
[29Nov2024 00:03:19.055] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2543, l='ServerLevel[world]', x=577.00, y=47.00, z=-166.00]
[29Nov2024 00:03:19.055] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2544, l='ServerLevel[world]', x=601.00, y=45.00, z=-225.00]
[29Nov2024 00:03:19.056] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2545, l='ServerLevel[world]', x=603.00, y=42.00, z=-205.00]
[29Nov2024 00:03:19.056] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2546, l='ServerLevel[world]', x=563.00, y=56.00, z=-234.00]
[29Nov2024 00:03:19.056] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2547, l='ServerLevel[world]', x=600.00, y=57.00, z=-171.00]
[29Nov2024 00:03:19.057] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2549, l='ServerLevel[world]', x=600.00, y=52.00, z=-214.00]
[29Nov2024 00:03:19.057] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2550, l='ServerLevel[world]', x=612.00, y=45.00, z=-209.00]
[29Nov2024 00:03:19.058] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2551, l='ServerLevel[world]', x=612.00, y=69.00, z=-161.00]
[29Nov2024 00:03:19.059] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2552, l='ServerLevel[world]', x=570.00, y=56.00, z=-168.00]
[29Nov2024 00:03:19.059] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2553, l='ServerLevel[world]', x=550.00, y=53.00, z=-219.00]
[29Nov2024 00:03:19.059] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2554, l='ServerLevel[world]', x=606.00, y=54.00, z=-183.00]
[29Nov2024 00:03:19.060] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Poppy'/2555, l='ServerLevel[world]', x=565.26, y=64.53, z=-221.65]
[29Nov2024 00:03:19.060] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2556, l='ServerLevel[world]', x=618.00, y=57.00, z=-209.00]
[29Nov2024 00:03:19.061] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Salt'/2557, l='ServerLevel[world]', x=561.29, y=48.66, z=-221.69]
[29Nov2024 00:03:19.061] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2558, l='ServerLevel[world]', x=559.00, y=43.00, z=-194.00]
[29Nov2024 00:03:19.062] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2559, l='ServerLevel[world]', x=592.00, y=59.00, z=-202.00]
[29Nov2024 00:03:19.062] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2560, l='ServerLevel[world]', x=572.00, y=43.00, z=-181.00]
[29Nov2024 00:03:19.063] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2561, l='ServerLevel[world]', x=580.00, y=59.00, z=-211.00]
[29Nov2024 00:03:19.063] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2562, l='ServerLevel[world]', x=579.00, y=59.00, z=-212.00]
[29Nov2024 00:03:19.063] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2563, l='ServerLevel[world]', x=622.00, y=55.00, z=-178.00]
[29Nov2024 00:03:19.064] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2564, l='ServerLevel[world]', x=618.00, y=71.00, z=-186.00]
[29Nov2024 00:03:19.064] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2565, l='ServerLevel[world]', x=582.00, y=40.00, z=-198.00]
[29Nov2024 00:03:19.065] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2566, l='ServerLevel[world]', x=592.00, y=39.00, z=-208.00]
[29Nov2024 00:03:19.065] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2567, l='ServerLevel[world]', x=608.00, y=51.00, z=-173.00]
[29Nov2024 00:03:19.065] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2568, l='ServerLevel[world]', x=585.00, y=44.00, z=-201.00]
[29Nov2024 00:03:19.066] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2569, l='ServerLevel[world]', x=561.00, y=50.00, z=-173.00]
[29Nov2024 00:03:19.066] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2570, l='ServerLevel[world]', x=631.00, y=60.00, z=-194.00]
[29Nov2024 00:03:19.066] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2571, l='ServerLevel[world]', x=565.00, y=43.00, z=-214.00]
[29Nov2024 00:03:19.069] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2572, l='ServerLevel[world]', x=594.00, y=49.00, z=-240.00]
[29Nov2024 00:03:19.075] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2573, l='ServerLevel[world]', x=576.00, y=41.00, z=-186.00]
[29Nov2024 00:03:19.076] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2574, l='ServerLevel[world]', x=571.00, y=45.00, z=-190.00]
[29Nov2024 00:03:19.076] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2575, l='ServerLevel[world]', x=600.00, y=70.00, z=-163.00]
[29Nov2024 00:03:19.076] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2576, l='ServerLevel[world]', x=605.00, y=65.00, z=-190.00]
[29Nov2024 00:03:19.077] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2577, l='ServerLevel[world]', x=578.00, y=43.00, z=-189.00]
[29Nov2024 00:03:19.077] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2578, l='ServerLevel[world]', x=591.00, y=38.00, z=-215.00]
[29Nov2024 00:03:19.077] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2579, l='ServerLevel[world]', x=608.00, y=68.00, z=-217.00]
[29Nov2024 00:03:19.078] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2580, l='ServerLevel[world]', x=602.00, y=40.00, z=-204.00]
[29Nov2024 00:03:19.078] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2581, l='ServerLevel[world]', x=596.00, y=58.00, z=-186.00]
[29Nov2024 00:03:19.078] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Dandelion'/2582, l='ServerLevel[world]', x=617.26, y=78.42, z=-176.52]
[29Nov2024 00:03:19.079] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2583, l='ServerLevel[world]', x=602.00, y=40.00, z=-205.00]
[29Nov2024 00:03:19.079] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2584, l='ServerLevel[world]', x=598.00, y=66.00, z=-169.00]
[29Nov2024 00:03:19.079] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2585, l='ServerLevel[world]', x=611.00, y=44.00, z=-198.00]
[29Nov2024 00:03:19.080] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2586, l='ServerLevel[world]', x=591.00, y=58.00, z=-201.00]
[29Nov2024 00:03:19.081] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2587, l='ServerLevel[world]', x=563.00, y=55.00, z=-234.00]
[29Nov2024 00:03:19.081] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2588, l='ServerLevel[world]', x=571.00, y=44.00, z=-188.00]
[29Nov2024 00:03:19.082] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2589, l='ServerLevel[world]', x=569.00, y=50.00, z=-215.00]
[29Nov2024 00:03:19.082] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2590, l='ServerLevel[world]', x=596.00, y=49.00, z=-239.00]
[29Nov2024 00:03:19.083] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2591, l='ServerLevel[world]', x=595.00, y=40.00, z=-211.00]
[29Nov2024 00:03:19.083] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2592, l='ServerLevel[world]', x=598.00, y=37.00, z=-199.00]
[29Nov2024 00:03:19.083] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2593, l='ServerLevel[world]', x=572.00, y=43.00, z=-182.00]
[29Nov2024 00:03:19.084] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2594, l='ServerLevel[world]', x=598.00, y=51.00, z=-233.00]
[29Nov2024 00:03:19.084] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2595, l='ServerLevel[world]', x=595.00, y=59.00, z=-186.00]
[29Nov2024 00:03:19.084] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2596, l='ServerLevel[world]', x=589.00, y=49.00, z=-200.00]
[29Nov2024 00:03:19.085] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2597, l='ServerLevel[world]', x=564.00, y=58.00, z=-165.00]
[29Nov2024 00:03:19.085] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2598, l='ServerLevel[world]', x=617.00, y=61.00, z=-211.00]
[29Nov2024 00:03:19.086] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2599, l='ServerLevel[world]', x=607.00, y=45.00, z=-179.00]
[29Nov2024 00:03:19.086] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2600, l='ServerLevel[world]', x=590.00, y=39.00, z=-214.00]
[29Nov2024 00:03:19.087] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2601, l='ServerLevel[world]', x=593.00, y=45.00, z=-212.00]
[29Nov2024 00:03:19.087] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2602, l='ServerLevel[world]', x=574.00, y=41.00, z=-199.00]
[29Nov2024 00:03:19.087] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2603, l='ServerLevel[world]', x=559.00, y=53.00, z=-234.00]
[29Nov2024 00:03:19.088] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2604, l='ServerLevel[world]', x=605.00, y=47.00, z=-182.00]
[29Nov2024 00:03:19.088] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2605, l='ServerLevel[world]', x=632.00, y=59.00, z=-195.00]
[29Nov2024 00:03:19.088] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2606, l='ServerLevel[world]', x=601.00, y=57.00, z=-243.00]
[29Nov2024 00:03:19.089] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2607, l='ServerLevel[world]', x=607.00, y=67.00, z=-217.00]
[29Nov2024 00:03:19.089] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2608, l='ServerLevel[world]', x=587.00, y=46.00, z=-204.00]
[29Nov2024 00:03:19.090] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ItemEntity['Wheat Seeds'/2609, l='ServerLevel[world]', x=611.53, y=76.38, z=-177.65]
[29Nov2024 00:03:19.090] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2610, l='ServerLevel[world]', x=569.00, y=47.00, z=-192.00]
[29Nov2024 00:03:19.092] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2611, l='ServerLevel[world]', x=597.00, y=53.00, z=-239.00]
[29Nov2024 00:03:19.092] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2612, l='ServerLevel[world]', x=597.00, y=50.00, z=-238.00]
[29Nov2024 00:03:19.092] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2613, l='ServerLevel[world]', x=589.00, y=57.00, z=-232.00]
[29Nov2024 00:03:19.093] [Server thread/WARN] [net.minecraft.world.TrackedEntity/]: Fetching packet for removed entity ExperienceOrbEntity['Experience Orb'/2614, l='ServerLevel[world]', x=579.00, y=59.00, z=-211.00]
